          month caisson  hours
2241 2000-06-01      13   68.0
2242 2000-07-01      13   91.0
2243 2000-08-01      13   60.0
2244 2000-09-01      13  123.0
2245 2000-10-01      13  112.0
2246 2000-11-01      13  101.0
2247 2000-12-01      13  107.0
2248 2001-01-01      13   75.0
2249 2001-02-01      13   52.0
2250 2001-03-01      13   51.0
2251 2001-04-01      13   40.0
2252 2001-05-01      13   44.0
2253 2001-06-01      13   53.0
2254 2001-07-01      13   41.0
2255 2001-08-01      13   45.0
2256 2001-09-01      13   47.0
2257 2001-10-01      13   52.0
2258 2001-11-01      13   45.0
2259 2001-12-01      13   65.0
2260 2002-01-01      13   44.0
2261 2002-02-01      13   44.0
2262 2002-03-01      13   57.0
2263 2002-04-01      13   42.0
2264 2002-05-01      13   48.0
2265 2002-06-01      13   40.0
2266 2002-07-01      13   42.0
2267 2002-08-01      13   56.0
2268 2002-09-01      13   44.0
2269 2002-10-01      13   46.0
2270 2002-11-01      13   61.0
2271 2002-12-01      13   41.0
2272 2003-01-01      13   43.0
2273 2003-02-01      13   45.0
2274 2003-03-01      13   38.0
2275 2003-04-01      13   42.0
2276 2003-05-01      13   42.0
2277 2003-06-01      13   31.0
2278 2003-07-01      13   61.0
2279 2003-08-01      13   49.0
2280 2003-09-01      13   43.0
2281 2003-10-01      13   51.0
2282 2003-11-01      13   53.0
2283 2003-12-01      13   40.0
2284 2004-01-01      13   52.0
2285 2004-02-01      13   40.0
2286 2004-03-01      13   39.0
2287 2004-04-01      13   52.0
2288 2004-05-01      13   84.0
2289 2004-07-01      13   45.0
2290 2004-08-01      13   45.0
2291 2004-09-01      13   45.0
2292 2004-10-01      13   49.0
2293 2004-11-01      13   43.0
2294 2004-12-01      13   47.0
2295 2005-01-01      13   86.0
2296 2005-02-01      13   42.0
2297 2005-04-01      13   46.0
2298 2005-05-01      13   45.0
2299 2005-06-01      13   44.0
2300 2005-07-01      13   46.0
2301 2005-08-01      13   42.0
2302 2005-09-01      13   45.0
2303 2005-10-01      13   50.0
2304 2005-11-01      13   42.0
2305 2005-12-01      13   46.0
2306 2006-01-01      13   95.0
2307 2006-03-01      13   54.0
2308 2006-04-01      13   52.0
2309 2006-05-01      13   40.0
2310 2006-06-01      13   86.0
2311 2006-07-01      13   45.0
2312 2006-09-01      13   48.0
2313 2006-10-01      13   55.0
2314 2006-11-01      13   46.0
2315 2006-12-01      13   42.0
2316 2007-01-01      13    2.0
2317 2007-02-01      13    1.0
2318 2007-03-01      13   63.0
2319 2007-04-01      13   43.0
2320 2007-05-01      13   40.0
2321 2007-06-01      13   42.0
2322 2007-08-01      13   49.0
2323 2007-09-01      13   47.0
2324 2007-10-01      13   40.0
2325 2007-11-01      13   81.0
2326 2008-01-01      13   44.0
2327 2008-02-01      13   74.0
2328 2008-03-01      13   43.0
2329 2008-05-01      13   43.0
2330 2008-06-01      13   96.0
2331 2008-08-01      13   46.0
2332 2008-09-01      13   44.0
2333 2008-10-01      13   43.0
2334 2008-11-01      13   45.0
2335 2008-12-01      13   79.0
2336 2009-02-01      13   44.0
2337 2009-03-01      13   40.0
2338 2009-04-01      13   39.0
2339 2009-05-01      13   47.0
2340 2009-06-01      13   40.0
2341 2009-07-01      13   43.0
2342 2009-08-01      13   87.0
2343 2009-10-01      13   45.0
2344 2009-11-01      13   80.0
2345 2010-01-01      13   48.0
2346 2010-02-01      13   37.0
2347 2010-03-01      13   79.0
2348 2010-05-01      13   46.0
2349 2010-06-01      13   43.0
2350 2010-07-01      13   44.0
2351 2010-08-01      13   46.0
2352 2010-09-01      13   44.0
2353 2010-10-01      13   43.0
2354 2010-11-01      13   45.0
2355 2010-12-01      13   43.0
2356 2011-01-01      13   65.0
2357 2011-02-01      13   61.0
2358 2011-03-01      13   92.0
2359 2011-05-01      13   45.0
2360 2011-06-01      13   47.0
2361 2011-07-01      13   48.0
2362 2011-08-01      13   39.0
2363 2011-09-01      13   34.0
2364 2011-10-01      13   40.0
2365 2011-12-01      13   46.0
2366 2012-01-01      13   46.0
2367 2012-02-01      13   79.0
2368 2012-04-01      13   50.0
2369 2012-05-01      13   44.0
2370 2012-06-01      13   44.0
2371 2012-07-01      13   40.0
2372 2012-08-01      13   47.0
2373 2012-09-01      13   45.0
2374 2012-10-01      13   44.0
2375 2012-11-01      13   46.0
2376 2012-12-01      13   47.0
2377 2013-01-01      13   44.0
2378 2013-02-01      13   51.0
2379 2013-03-01      13   41.0
2380 2013-04-01      13   41.0
2381 2013-05-01      13   43.0
2382 2013-06-01      13   44.0
2383 2013-07-01      13   42.0
2384 2013-08-01      13   45.0
2385 2013-09-01      13   44.0
2386 2013-10-01      13   42.0
2387 2013-11-01      13   43.0
2388 2013-12-01      13   44.0
2389 2014-01-01      13   49.0
2390 2014-02-01      13   38.0
2391 2014-03-01      13   35.0
2392 2014-04-01      13   41.0
2393 2014-05-01      13   45.0
2394 2014-06-01      13   38.0
2395 2014-07-01      13   43.0
2396 2014-08-01      13   12.0
2397 2014-09-01      13    2.0
2398 2014-10-01      13    1.0
2399 2014-11-01      13    3.0
2400 2014-12-01      13    3.0
2401 2015-01-01      13    3.0
2402 2015-02-01      13    2.0
2403 2015-03-01      13    2.0
2404 2015-04-01      13    0.0
2405 2015-05-01      13    1.0
