 month caisson hours
1930 2009-07-01 10 111740
1931 2009-08-01 10 111740
1932 2009-09-01 10 89392
1933 2009-10-01 10 111740
1934 2009-11-01 10 111740
1935 2009-12-01 10 89392
1936 2010-01-01 10 44696
1937 2010-02-01 10 89392
1938 2010-03-01 10 111740
1939 2010-04-01 10 89392
1940 2010-05-01 10 111740
1941 2010-06-01 10 111740
1942 2010-07-01 10 111740
1943 2010-08-01 10 111740
1944 2010-09-01 10 111740
1945 2010-10-01 10 111740
1946 2010-11-01 10 111740
1947 2010-12-01 10 89402
1948 2011-01-01 10 111801
1949 2011-02-01 10 111855
1950 2011-03-01 10 89492
1951 2011-04-01 10 89492
1952 2011-05-01 10 111865
1953 2011-06-01 10 111867
1954 2011-07-01 10 89496
1955 2011-08-01 10 111870
1956 2011-09-01 10 111870
1957 2011-10-01 10 111870
1958 2011-11-01 10 89504
1959 2011-12-01 10 111895
1960 2012-01-01 10 111916
1961 2012-02-01 10 134304
1962 2012-03-01 10 89556
1963 2012-04-01 10 111945
1964 2012-05-01 10 89556
1965 2012-06-01 10 89556
1966 2012-07-01 10 111949
1967 2012-08-01 10 111950
1968 2012-09-01 10 89560
1969 2012-10-01 10 111956
1970 2012-11-01 10 134352
1971 2012-12-01 10 111962
1972 2013-01-01 10 111969
1973 2013-02-01 10 89576
1974 2013-03-01 10 89576
1975 2013-04-01 10 111970
1976 2013-05-01 10 111971
1977 2013-06-01 10 89580
1978 2013-07-01 10 111975
1979 2013-08-01 10 111975
1980 2013-09-01 10 111976
1981 2013-10-01 10 111980
1982 2013-11-01 10 111980
1983 2013-12-01 10 89584
1984 2014-01-01 10 111991
1985 2014-02-01 10 89626
1986 2014-03-01 10 112045
1987 2014-04-01 10 112045
1988 2014-05-01 10 89636
1989 2014-06-01 10 112045
1990 2014-07-01 10 112045
1991 2014-08-01 10 89640
1992 2014-09-01 10 112050
1993 2014-10-01 10 112050
1994 2014-11-01 10 89642
1995 2014-12-01 10 112060
1996 2015-01-01 10 89652
1997 2015-02-01 10 112066
1998 2015-03-01 10 112075
1999 2015-04-01 10 112075
2000 2015-05-01 10 89660
2001 1998-10-01 11 27490
2002 1998-11-01 11 34694
2003 1998-12-01 11 27944
2004 1999-01-01 11 28020
2005 1999-02-01 11 28066
2006 1999-03-01 11 35129
2007 1999-04-01 11 28128
2008 1999-05-01 11 28144
2009 1999-06-01 11 35188
2010 1999-07-01 11 28153
2011 1999-08-01 11 35200
2012 1999-09-01 11 28213
2013 1999-10-01 11 28367
2014 1999-11-01 11 28503
2015 1999-12-01 11 35745
2016 2000-01-01 11 28631
2017 2000-02-01 11 35865
2018 2000-03-01 11 28846
2019 2000-04-01 11 28865
2020 2000-05-01 11 36102
2021 2000-06-01 11 28892
2022 2000-07-01 11 28893
2023 2000-08-01 11 36135
2024 2000-09-01 11 28936
2025 2000-10-01 11 29063
2026 2000-11-01 11 36489
2027 2000-12-01 11 29252
2028 2001-01-01 11 36585
2029 2001-02-01 11 29282
2030 2001-03-01 11 29288
2031 2001-04-01 11 29292
2032 2001-05-01 11 36619
2033 2001-06-01 11 29296
2034 2001-07-01 11 29296
2035 2001-08-01 11 29296
2036 2001-09-01 11 29312
2037 2001-10-01 11 36667
2038 2001-11-01 11 29363
2039 2001-12-01 11 22035
2040 2002-01-01 11 7347
2041 2002-02-01 11 29392
2042 2002-03-01 11 29396
2043 2002-04-01 11 36745
2044 2002-05-01 11 29399
2045 2002-06-01 11 29402
2046 2002-07-01 11 29404
2047 2002-08-01 11 29405
2048 2002-09-01 11 29411
2049 2002-10-01 11 36770
2050 2002-11-01 11 22068
2051 2002-12-01 11 36783
2052 2003-01-01 11 29428
2053 2003-02-01 11 29429
2054 2003-03-01 11 36790
2055 2003-04-01 11 29432
2056 2003-05-01 11 29432
2057 2003-06-01 11 29432
2058 2003-07-01 11 36795
2059 2003-08-01 11 29436
2060 2003-09-01 11 36795
2061 2003-10-01 11 29437
2062 2003-11-01 11 29440
2063 2003-12-01 11 36809
2064 2004-01-01 11 29456
2065 2004-02-01 11 29464
2066 2004-03-01 11 36830
2067 2004-04-01 11 29465
2068 2004-05-01 11 36838
2069 2004-06-01 11 22104
2070 2004-07-01 11 29472
2071 2004-08-01 11 36840
2072 2004-09-01 11 29472
2073 2004-10-01 11 29472
2074 2004-11-01 11 36840
2075 2004-12-01 11 29472
2076 2005-01-01 11 36840
2077 2005-02-01 11 29472
2078 2005-03-01 11 29472
2079 2005-04-01 11 36847
2080 2005-05-01 11 29480
2081 2005-06-01 11 36850
2082 2005-07-01 11 29480
2083 2005-08-01 11 36850
2084 2005-09-01 11 36850
2085 2005-10-01 11 36850
2086 2005-11-01 11 36850
2087 2005-12-01 11 29480
2088 2006-01-01 11 36857
2089 2006-02-01 11 29488
2090 2006-03-01 11 36860
2091 2006-04-01 11 29488
2092 2006-05-01 11 36860
2093 2006-06-01 11 44236
2094 2006-07-01 11 29492
2095 2006-08-01 11 29492
2096 2006-09-01 11 36865
2097 2006-10-01 11 36865
2098 2006-11-01 11 36865
2099 2006-12-01 11 36865
2100 2007-01-01 11 36865
2101 2007-02-01 11 36868
2102 2007-03-01 11 44244
2103 2007-04-01 11 29496
2104 2007-05-01 11 36870
2105 2007-06-01 11 36870
2106 2007-07-01 11 29496
2107 2007-08-01 11 36870
2108 2007-09-01 11 29496
2109 2007-10-01 11 36870
2110 2007-11-01 11 44244
2111 2007-12-01 11 29496
2112 2008-01-01 11 36870
2113 2008-02-01 11 44244
2114 2008-03-01 11 44244
2115 2008-04-01 11 29496
2116 2008-05-01 11 36870
2117 2008-06-01 11 36870
2118 2008-07-01 11 22122
2119 2008-08-01 11 36870
2120 2008-09-01 11 36870
2121 2008-10-01 11 36870
2122 2008-11-01 11 29496
2123 2008-12-01 11 44244
2124 2009-01-01 11 29496
2125 2009-02-01 11 29496
2126 2009-03-01 11 29496
2127 2009-04-01 11 36870
2128 2009-05-01 11 29496
2129 2009-06-01 11 36870
2130 2009-07-01 11 36870
2131 2009-08-01 11 36870
2132 2009-09-01 11 29496
2133 2009-10-01 11 36870
2134 2009-11-01 11 36870
2135 2009-12-01 11 29496
2136 2010-01-01 11 14748
2137 2010-02-01 11 29496
2138 2010-03-01 11 36870
2139 2010-04-01 11 29496
2140 2010-05-01 11 36870
2141 2010-06-01 11 36870
2142 2010-07-01 11 36870
2143 2010-08-01 11 36870
2144 2010-09-01 11 36870
2145 2010-10-01 11 36870
2146 2010-11-01 11 36870
2147 2010-12-01 11 29510
2148 2011-01-01 11 36920
2149 2011-02-01 11 36934
2150 2011-03-01 11 29548
2151 2011-04-01 11 29548
2152 2011-05-01 11 36935
2153 2011-06-01 11 36935
2154 2011-07-01 11 29552
2155 2011-08-01 11 36940
2156 2011-09-01 11 36940
2157 2011-10-01 11 36940
2158 2011-11-01 11 29556
2159 2011-12-01 11 36945
2160 2012-01-01 11 36950
2161 2012-02-01 11 44340
2162 2012-03-01 11 29560
2163 2012-04-01 11 36950
2164 2012-05-01 11 29560
2165 2012-06-01 11 29560
2166 2012-07-01 11 36950
2167 2012-08-01 11 36950
2168 2012-09-01 11 29560
2169 2012-10-01 11 36950
2170 2012-11-01 11 44340
2171 2012-12-01 11 36953
2172 2013-01-01 11 36958
2173 2013-02-01 11 29572
2174 2013-03-01 11 29572
2175 2013-04-01 11 36968
2176 2013-05-01 11 36974
2177 2013-06-01 11 29580
2178 2013-07-01 11 36975
2179 2013-08-01 11 36975
2180 2013-09-01 11 36975
2181 2013-10-01 11 36980
2182 2013-11-01 11 36985
2183 2013-12-01 11 29588
2184 2014-01-01 11 36991
2185 2014-02-01 11 29606
2186 2014-03-01 11 37014
2187 2014-04-01 11 37015
2188 2014-05-01 11 29612
2189 2014-06-01 11 37015
2190 2014-07-01 11 37015
2191 2014-08-01 11 29612
2192 2014-09-01 11 37015
2193 2014-10-01 11 37015
2194 2014-11-01 11 29612
2195 2014-12-01 11 37032
2196 2015-01-01 11 29632
2197 2015-02-01 11 37043
2198 2015-03-01 11 37054
2199 2015-04-01 11 37055
2200 2015-05-01 11 29644
2201 1998-10-01 12 7922
2202 1998-11-01 12 9947
2203 1998-12-01 12 7996
2204 1999-01-01 12 8011
2205 1999-02-01 12 8022
2206 1999-03-01 12 10039
2207 1999-04-01 12 8034
2208 1999-05-01 12 8036
2209 1999-06-01 12 10045
2210 1999-07-01 12 8038
2211 1999-08-01 12 10050
2212 1999-09-01 12 8044
2213 1999-10-01 12 8058
2214 1999-11-01 12 8080
2215 1999-12-01 12 10116
2216 2000-01-01 12 8098
2217 2000-02-01 12 10139
2218 2000-03-01 12 8136
2219 2000-04-01 12 8146
2220 2000-05-01 12 10190
2221 2000-06-01 12 8152
2222 2000-07-01 12 8153
2223 2000-08-01 12 10195
2224 2000-09-01 12 8159
2225 2000-10-01 12 8163
2226 2000-11-01 12 10212
2227 2000-12-01 12 8173
2228 2001-01-01 12 10220
2229 2001-02-01 12 8180
2230 2001-03-01 12 8180
2231 2001-04-01 12 8184
2232 2001-05-01 12 10230
2233 2001-06-01 12 8184
2234 2001-07-01 12 8184
2235 2001-08-01 12 8185
2236 2001-09-01 12 8188
2237 2001-10-01 12 10236
2238 2001-11-01 12 8192
2239 2001-12-01 12 6144
2240 2002-01-01 12 2049
2241 2002-02-01 12 8196
2242 2002-03-01 12 8196
2243 2002-04-01 12 10250
2244 2002-05-01 12 8200
2245 2002-06-01 12 8200
2246 2002-07-01 12 8200
2247 2002-08-01 12 8200
2248 2002-09-01 12 8200
2249 2002-10-01 12 10265
2250 2002-11-01 12 6170
2251 2002-12-01 12 10306
2252 2003-01-01 12 8261
2253 2003-02-01 12 8272
2254 2003-03-01 12 10349
2255 2003-04-01 12 8285
2256 2003-05-01 12 8290
2257 2003-06-01 12 8295
2258 2003-07-01 12 10375
2259 2003-08-01 12 8300
2260 2003-09-01 12 10375
2261 2003-10-01 12 8300
2262 2003-11-01 12 8304
2263 2003-12-01 12 10382
2264 2004-01-01 12 8309
2265 2004-02-01 12 8312
2266 2004-03-01 12 10395
2267 2004-04-01 12 8323
2268 2004-05-01 12 10438
2269 2004-06-01 12 6267
2270 2004-07-01 12 8359
2271 2004-08-01 12 10450
2272 2004-09-01 12 8364
2273 2004-10-01 12 8367
2274 2004-11-01 12 10465
2275 2004-12-01 12 8372
2276 2005-01-01 12 10475
2277 2005-02-01 12 8384
2278 2005-03-01 12 8386
2279 2005-04-01 12 10485
2280 2005-05-01 12 8394
2281 2005-06-01 12 10495
2282 2005-07-01 12 8396
2283 2005-08-01 12 10495
2284 2005-09-01 12 10495
2285 2005-10-01 12 10500
2286 2005-11-01 12 10500
2287 2005-12-01 12 8400
2288 2006-01-01 12 10502
2289 2006-02-01 12 8404
2290 2006-03-01 12 10505
2291 2006-04-01 12 8407
2292 2006-05-01 12 10515
2293 2006-06-01 12 12622
2294 2006-07-01 12 8416
2295 2006-08-01 12 8416
2296 2006-09-01 12 10525
2297 2006-10-01 12 10525
2298 2006-11-01 12 10525
2299 2006-12-01 12 10525
2300 2007-01-01 12 10529
2301 2007-02-01 12 10535
2302 2007-03-01 12 12650
2303 2007-04-01 12 8444
2304 2007-05-01 12 10555
2305 2007-06-01 12 10557
2306 2007-07-01 12 8448
2307 2007-08-01 12 10560
2308 2007-09-01 12 8448
2309 2007-10-01 12 10560
2310 2007-11-01 12 12673
2311 2007-12-01 12 8452
2312 2008-01-01 12 10565
2313 2008-02-01 12 12678
2314 2008-03-01 12 12678
2315 2008-04-01 12 8452
2316 2008-05-01 12 10570
2317 2008-06-01 12 10574
2318 2008-07-01 12 6345
2319 2008-08-01 12 10575
2320 2008-09-01 12 10585
2321 2008-10-01 12 10596
2322 2008-11-01 12 8480
2323 2008-12-01 12 12720
2324 2009-01-01 12 8480
2325 2009-02-01 12 8480
2326 2009-03-01 12 8480
2327 2009-04-01 12 10600
2328 2009-05-01 12 8480
2329 2009-06-01 12 10600
2330 2009-07-01 12 10600
2331 2009-08-01 12 10600
2332 2009-09-01 12 8480
2333 2009-10-01 12 10600
2334 2009-11-01 12 10600
2335 2009-12-01 12 8480
2336 2010-01-01 12 4240
2337 2010-02-01 12 8480
2338 2010-03-01 12 10600
2339 2010-04-01 12 8480
2340 2010-05-01 12 10600
2341 2010-06-01 12 10600
2342 2010-07-01 12 10600
2343 2010-08-01 12 10600
2344 2010-09-01 12 10600
2345 2010-10-01 12 10600
2346 2010-11-01 12 10600
2347 2010-12-01 12 8496
2348 2011-01-01 12 10781
2349 2011-02-01 12 10912
2350 2011-03-01 12 8748
2351 2011-04-01 12 8748
2352 2011-05-01 12 10935
2353 2011-06-01 12 10935
2354 2011-07-01 12 8748
2355 2011-08-01 12 10935
2356 2011-09-01 12 10935
2357 2011-10-01 12 10939
2358 2011-11-01 12 8752
2359 2011-12-01 12 10966
2360 2012-01-01 12 11005
2361 2012-02-01 12 13206
2362 2012-03-01 12 8856
2363 2012-04-01 12 11070
2364 2012-05-01 12 8856
2365 2012-06-01 12 8856
2366 2012-07-01 12 11070
2367 2012-08-01 12 11070
2368 2012-09-01 12 8857
2369 2012-10-01 12 11075
2370 2012-11-01 12 13290
2371 2012-12-01 12 11075
2372 2013-01-01 12 11076
2373 2013-02-01 12 8864
2374 2013-03-01 12 8864
2375 2013-04-01 12 11083
2376 2013-05-01 12 11085
2377 2013-06-01 12 8869
2378 2013-07-01 12 11090
2379 2013-08-01 12 11090
2380 2013-09-01 12 11090
2381 2013-10-01 12 11090
2382 2013-11-01 12 11090
2383 2013-12-01 12 8872
2384 2014-01-01 12 11090
2385 2014-02-01 12 8914
2386 2014-03-01 12 11195
2387 2014-04-01 12 11195
2388 2014-05-01 12 8956
2389 2014-06-01 12 11195
2390 2014-07-01 12 11195
2391 2014-08-01 12 8956
2392 2014-09-01 12 11195
2393 2014-10-01 12 11195
2394 2014-11-01 12 8956
2395 2014-12-01 12 11195
2396 2015-01-01 12 8956
2397 2015-02-01 12 11195
2398 2015-03-01 12 11195
2399 2015-04-01 12 11195
2400 2015-05-01 12 8956
2401 1998-10-01 13 57334
2402 1998-11-01 13 72003
2403 1998-12-01 13 57878
2404 1999-01-01 13 58050
2405 1999-02-01 13 58182
2406 1999-03-01 13 72823
2407 1999-04-01 13 58318
2408 1999-05-01 13 58400
2409 1999-06-01 13 73044
2410 1999-07-01 13 58453
2411 1999-08-01 13 73148
2412 1999-09-01 13 58600
2413 1999-10-01 13 58717
2414 1999-11-01 13 58843
2415 1999-12-01 13 73731
2416 2000-01-01 13 59084
2417 2000-02-01 13 74124
2418 2000-03-01 13 59806
2419 2000-04-01 13 59887
2420 2000-05-01 13 74910
2421 2000-06-01 13 59980
2422 2000-07-01 13 60045
2423 2000-08-01 13 75150
2424 2000-09-01 13 60250
2425 2000-10-01 13 60352
2426 2000-11-01 13 75559
2427 2000-12-01 13 60569
2428 2001-01-01 13 75744
2429 2001-02-01 13 60604
2430 2001-03-01 13 60616
2431 2001-04-01 13 60620
2432 2001-05-01 13 75788
2433 2001-06-01 13 60635
2434 2001-07-01 13 60636
2435 2001-08-01 13 60636
2436 2001-09-01 13 60640
2437 2001-10-01 13 75821
2438 2001-11-01 13 60672
2439 2001-12-01 13 45521
2440 2002-01-01 13 15201
2441 2002-02-01 13 60715
2442 2002-03-01 13 60730
2443 2002-04-01 13 75915
2444 2002-05-01 13 60732
2445 2002-06-01 13 60732
2446 2002-07-01 13 60734
2447 2002-08-01 13 60747
2448 2002-09-01 13 60756
2449 2002-10-01 13 75960
2450 2002-11-01 13 45589
2451 2002-12-01 13 75988
2452 2003-01-01 13 60792
2453 2003-02-01 13 60796
2454 2003-03-01 13 75996
2455 2003-04-01 13 60800
2456 2003-05-01 13 60800
2457 2003-06-01 13 60804
2458 2003-07-01 13 76010
2459 2003-08-01 13 60808
2460 2003-09-01 13 76013
2461 2003-10-01 13 60828
2462 2003-11-01 13 60836
2463 2003-12-01 13 76050
2464 2004-01-01 13 60847
2465 2004-02-01 13 60850
2466 2004-03-01 13 76067
2467 2004-04-01 13 60860
2468 2004-05-01 13 76081
2469 2004-06-01 13 45651
2470 2004-07-01 13 60868
2471 2004-08-01 13 76088
2472 2004-09-01 13 60872
2473 2004-10-01 13 60878
2474 2004-11-01 13 76109
2475 2004-12-01 13 60892
2476 2005-01-01 13 76123
2477 2005-02-01 13 60902
2478 2005-03-01 13 60907
2479 2005-04-01 13 76135
2480 2005-05-01 13 60908
2481 2005-06-01 13 76135
2482 2005-07-01 13 60914
2483 2005-08-01 13 76145
2484 2005-09-01 13 76146
2485 2005-10-01 13 76151
2486 2005-11-01 13 76155
2487 2005-12-01 13 60933
2488 2006-01-01 13 76191
2489 2006-02-01 13 60979
2490 2006-03-01 13 76242
2491 2006-04-01 13 61000
2492 2006-05-01 13 76250
2493 2006-06-01 13 91500
2494 2006-07-01 13 61000
2495 2006-08-01 13 61000
2496 2006-09-01 13 76261
2497 2006-10-01 13 76279
2498 2006-11-01 13 76293
2499 2006-12-01 13 76297
2500 2007-01-01 13 76303
2501 2007-02-01 13 76305
2502 2007-03-01 13 91566
2503 2007-04-01 13 61044
2504 2007-05-01 13 76305
2505 2007-06-01 13 76307
2506 2007-07-01 13 61048
2507 2007-08-01 13 76310
2508 2007-09-01 13 61048
2509 2007-10-01 13 76310
2510 2007-11-01 13 91572
2511 2007-12-01 13 61048
2512 2008-01-01 13 76310
2513 2008-02-01 13 91572
2514 2008-03-01 13 91572
2515 2008-04-01 13 61048
2516 2008-05-01 13 76319
2517 2008-06-01 13 76330
2518 2008-07-01 13 45798
2519 2008-08-01 13 76330
2520 2008-09-01 13 76330
2521 2008-10-01 13 76330
2522 2008-11-01 13 61064
2523 2008-12-01 13 91596
2524 2009-01-01 13 61064
2525 2009-02-01 13 61064
2526 2009-03-01 13 61064
2527 2009-04-01 13 76330
2528 2009-05-01 13 61064
2529 2009-06-01 13 76330
2530 2009-07-01 13 76330
2531 2009-08-01 13 76330
2532 2009-09-01 13 61064
2533 2009-10-01 13 76330
2534 2009-11-01 13 76330
2535 2009-12-01 13 61064
2536 2010-01-01 13 30532
2537 2010-02-01 13 61064
2538 2010-03-01 13 76330
2539 2010-04-01 13 61064
2540 2010-05-01 13 76330
2541 2010-06-01 13 76333
2542 2010-07-01 13 76335
2543 2010-08-01 13 76335
2544 2010-09-01 13 76335
2545 2010-10-01 13 76342
2546 2010-11-01 13 76345
2547 2010-12-01 13 61088
2548 2011-01-01 13 76402
2549 2011-02-01 13 76443
2550 2011-03-01 13 61160
2551 2011-04-01 13 61160
2552 2011-05-01 13 76456
2553 2011-06-01 13 76460
2554 2011-07-01 13 61172
2555 2011-08-01 13 76465
2556 2011-09-01 13 76467
2557 2011-10-01 13 76475
2558 2011-11-01 13 61185
2559 2011-12-01 13 76486
2560 2012-01-01 13 76491
2561 2012-02-01 13 91794
2562 2012-03-01 13 61204
2563 2012-04-01 13 76497
2564 2012-05-01 13 61208
2565 2012-06-01 13 61208
2566 2012-07-01 13 76513
2567 2012-08-01 13 76515
2568 2012-09-01 13 61215
2569 2012-10-01 13 76525
2570 2012-11-01 13 91839
2571 2012-12-01 13 76548
2572 2013-01-01 13 76558
2573 2013-02-01 13 61253
2574 2013-03-01 13 61261
2575 2013-04-01 13 76580
2576 2013-05-01 13 76580
2577 2013-06-01 13 61264
2578 2013-07-01 13 76580
2579 2013-08-01 13 76580
2580 2013-09-01 13 76580
2581 2013-10-01 13 76580
2582 2013-11-01 13 76583
2583 2013-12-01 13 61272
2584 2014-01-01 13 76595
2585 2014-02-01 13 61287
2586 2014-03-01 13 76615
2587 2014-04-01 13 76615
2588 2014-05-01 13 61292
2589 2014-06-01 13 76615
2590 2014-07-01 13 76615
2591 2014-08-01 13 61292
2592 2014-09-01 13 76620
2593 2014-10-01 13 76622
2594 2014-11-01 13 61304
2595 2014-12-01 13 76633
2596 2015-01-01 13 61312
2597 2015-02-01 13 76642
2598 2015-03-01 13 76645
2599 2015-04-01 13 76645
2600 2015-05-01 13 61327
