Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,024025,2010,03,30.0,Y
IDCJAC0001,024025,2010,04,15.0,Y
IDCJAC0001,024025,2010,05,32.6,Y
IDCJAC0001,024025,2010,06,5.0,Y
IDCJAC0001,024025,2010,07,28.4,Y
IDCJAC0001,024025,2010,08,39.5,Y
IDCJAC0001,024025,2010,12,105.0,Y
IDCJAC0001,024025,2011,01,68.0,Y
IDCJAC0001,024025,2011,02,0.0,Y
IDCJAC0001,024025,2011,03,29.4,Y
IDCJAC0001,024025,2011,04,5.2,Y
IDCJAC0001,024025,2011,05,16.4,Y
IDCJAC0001,024025,2011,06,10.6,Y
IDCJAC0001,024025,2011,07,18.4,Y
IDCJAC0001,024025,2011,08,25.6,Y
IDCJAC0001,024025,2011,09,3.8,Y
IDCJAC0001,024025,2011,10,25.0,Y
IDCJAC0001,024025,2011,11,70.0,Y
IDCJAC0001,024025,2011,12,45.8,Y
IDCJAC0001,024025,2012,01,24.6,Y
IDCJAC0001,024025,2012,02,6.0,Y
IDCJAC0001,024025,2012,03,76.6,Y
IDCJAC0001,024025,2012,04,10.4,Y
IDCJAC0001,024025,2012,05,8.8,Y
IDCJAC0001,024025,2012,06,10.8,Y
IDCJAC0001,024025,2012,07,36.2,Y
IDCJAC0001,024025,2012,08,12.6,Y
IDCJAC0001,024025,2012,09,5.0,Y
IDCJAC0001,024025,2012,10,3.4,Y
IDCJAC0001,024025,2012,11,4.8,Y
IDCJAC0001,024025,2012,12,10.6,Y
IDCJAC0001,024025,2013,01,1.4,Y
IDCJAC0001,024025,2013,02,24.8,Y
IDCJAC0001,024025,2013,03,1.2,Y
IDCJAC0001,024025,2013,04,17.4,Y
IDCJAC0001,024025,2013,05,37.8,Y
IDCJAC0001,024025,2013,06,44.2,Y
IDCJAC0001,024025,2013,07,22.2,Y
IDCJAC0001,024025,2013,08,14.6,Y
IDCJAC0001,024025,2013,09,23.0,Y
IDCJAC0001,024025,2013,10,17.8,Y
IDCJAC0001,024025,2013,11,3.2,Y
IDCJAC0001,024025,2013,12,22.0,Y
IDCJAC0001,024025,2014,01,6.8,N
IDCJAC0001,024025,2014,02,111.2,Y
IDCJAC0001,024025,2014,03,7.4,Y
IDCJAC0001,024025,2014,04,36.0,Y
IDCJAC0001,024025,2014,05,23.2,Y
IDCJAC0001,024025,2014,06,16.6,Y
IDCJAC0001,024025,2014,07,9.0,Y
IDCJAC0001,024025,2014,08,17.8,N
IDCJAC0001,024025,2014,09,21.8,N
IDCJAC0001,024025,2014,10,1.0,N
IDCJAC0001,024025,2014,11,15.4,N
IDCJAC0001,024025,2014,12,8.4,N
IDCJAC0001,024025,2015,01,45.2,N
IDCJAC0001,024025,2015,02,0.0,N
IDCJAC0001,024025,2015,03,1.2,N
IDCJAC0001,024025,2015,04,47.8,N
IDCJAC0001,024025,2015,05,15.0,N
