Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,024001,1987,06,35.2,Y
IDCJAC0001,024001,1987,07,38.2,Y
IDCJAC0001,024001,1987,08,31.4,Y
IDCJAC0001,024001,1987,09,11.6,Y
IDCJAC0001,024001,1987,10,14.0,Y
IDCJAC0001,024001,1987,11,7.4,Y
IDCJAC0001,024001,1987,12,35.6,Y
IDCJAC0001,024001,1988,01,10.2,Y
IDCJAC0001,024001,1988,02,10.4,Y
IDCJAC0001,024001,1988,03,2.8,Y
IDCJAC0001,024001,1988,04,28.7,Y
IDCJAC0001,024001,1988,05,49.8,Y
IDCJAC0001,024001,1988,06,46.4,Y
IDCJAC0001,024001,1988,07,18.6,Y
IDCJAC0001,024001,1988,08,8.0,Y
IDCJAC0001,024001,1988,09,23.8,Y
IDCJAC0001,024001,1988,10,20.9,Y
IDCJAC0001,024001,1988,11,39.2,Y
IDCJAC0001,024001,1988,12,8.0,Y
IDCJAC0001,024001,1989,01,2.0,Y
IDCJAC0001,024001,1989,02,1.0,Y
IDCJAC0001,024001,1989,03,44.9,Y
IDCJAC0001,024001,1989,04,1.8,Y
IDCJAC0001,024001,1989,05,21.8,Y
IDCJAC0001,024001,1989,06,19.8,Y
IDCJAC0001,024001,1989,07,39.8,Y
IDCJAC0001,024001,1989,08,22.2,Y
IDCJAC0001,024001,1989,09,17.2,Y
IDCJAC0001,024001,1989,10,4.4,Y
IDCJAC0001,024001,1989,11,7.0,Y
IDCJAC0001,024001,1989,12,16.4,Y
IDCJAC0001,024001,1990,01,5.4,Y
IDCJAC0001,024001,1990,02,13.6,Y
IDCJAC0001,024001,1990,03,2.6,Y
IDCJAC0001,024001,1990,04,26.0,Y
IDCJAC0001,024001,1990,05,33.0,Y
IDCJAC0001,024001,1990,06,24.0,Y
IDCJAC0001,024001,1990,07,36.2,Y
IDCJAC0001,024001,1990,08,32.0,Y
IDCJAC0001,024001,1990,09,15.2,Y
IDCJAC0001,024001,1990,10,12.0,Y
IDCJAC0001,024001,1990,11,5.4,Y
IDCJAC0001,024001,1990,12,8.0,Y
IDCJAC0001,024001,1991,01,90.6,Y
IDCJAC0001,024001,1991,02,0.0,Y
IDCJAC0001,024001,1991,03,4.2,Y
IDCJAC0001,024001,1991,04,18.2,Y
IDCJAC0001,024001,1991,05,1.2,Y
IDCJAC0001,024001,1991,06,64.6,Y
IDCJAC0001,024001,1991,07,46.2,Y
IDCJAC0001,024001,1991,08,14.4,Y
IDCJAC0001,024001,1991,09,6.4,Y
IDCJAC0001,024001,1991,10,0.0,Y
IDCJAC0001,024001,1991,11,22.2,Y
IDCJAC0001,024001,1991,12,1.8,Y
IDCJAC0001,024001,1992,01,5.2,Y
IDCJAC0001,024001,1992,02,3.2,Y
IDCJAC0001,024001,1992,03,8.0,Y
IDCJAC0001,024001,1992,04,27.6,Y
IDCJAC0001,024001,1992,05,63.8,Y
IDCJAC0001,024001,1992,06,20.2,Y
IDCJAC0001,024001,1992,07,5.8,Y
IDCJAC0001,024001,1992,08,37.0,Y
IDCJAC0001,024001,1992,09,61.4,Y
IDCJAC0001,024001,1992,10,72.4,Y
IDCJAC0001,024001,1992,11,42.6,Y
IDCJAC0001,024001,1992,12,79.4,Y
IDCJAC0001,024001,1993,01,40.8,Y
IDCJAC0001,024001,1993,02,2.4,Y
IDCJAC0001,024001,1993,03,5.8,Y
IDCJAC0001,024001,1993,04,0.0,Y
IDCJAC0001,024001,1993,05,17.4,Y
IDCJAC0001,024001,1993,06,9.2,Y
IDCJAC0001,024001,1993,07,40.2,Y
IDCJAC0001,024001,1993,08,14.0,Y
IDCJAC0001,024001,1993,09,63.4,Y
IDCJAC0001,024001,1993,10,44.6,Y
IDCJAC0001,024001,1993,11,58.8,Y
IDCJAC0001,024001,1993,12,54.2,Y
IDCJAC0001,024001,1994,01,0.4,Y
IDCJAC0001,024001,1994,02,22.4,Y
IDCJAC0001,024001,1994,03,0.0,Y
IDCJAC0001,024001,1994,04,1.6,Y
IDCJAC0001,024001,1994,05,5.2,Y
IDCJAC0001,024001,1994,06,53.6,Y
IDCJAC0001,024001,1994,07,15.4,Y
IDCJAC0001,024001,1994,08,1.4,Y
IDCJAC0001,024001,1994,09,17.4,Y
IDCJAC0001,024001,1994,10,5.0,Y
IDCJAC0001,024001,1994,11,12.0,Y
IDCJAC0001,024001,1994,12,6.2,Y
IDCJAC0001,024001,1995,01,58.4,Y
IDCJAC0001,024001,1995,02,20.4,Y
IDCJAC0001,024001,1995,03,2.6,Y
IDCJAC0001,024001,1995,04,7.8,Y
IDCJAC0001,024001,1995,05,45.8,Y
IDCJAC0001,024001,1995,06,36.2,Y
IDCJAC0001,024001,1995,07,41.4,Y
IDCJAC0001,024001,1995,08,15.4,Y
IDCJAC0001,024001,1995,09,20.8,Y
IDCJAC0001,024001,1995,10,69.6,Y
IDCJAC0001,024001,1995,11,6.0,Y
IDCJAC0001,024001,1995,12,3.0,Y
IDCJAC0001,024001,1996,01,38.5,Y
IDCJAC0001,024001,1996,02,34.0,Y
IDCJAC0001,024001,1996,03,8.0,Y
IDCJAC0001,024001,1996,04,5.6,Y
IDCJAC0001,024001,1996,05,1.6,Y
IDCJAC0001,024001,1996,06,49.1,Y
IDCJAC0001,024001,1996,07,43.6,Y
IDCJAC0001,024001,1996,08,44.2,Y
IDCJAC0001,024001,1996,09,31.2,Y
IDCJAC0001,024001,1996,10,13.6,Y
IDCJAC0001,024001,1996,11,6.0,Y
IDCJAC0001,024001,1996,12,0.8,Y
IDCJAC0001,024001,1997,01,17.2,Y
IDCJAC0001,024001,1997,02,42.2,Y
IDCJAC0001,024001,1997,03,0.0,Y
IDCJAC0001,024001,1997,04,0.6,Y
IDCJAC0001,024001,1997,05,17.2,Y
IDCJAC0001,024001,1997,06,10.4,Y
IDCJAC0001,024001,1997,07,2.4,Y
IDCJAC0001,024001,1997,08,27.0,Y
IDCJAC0001,024001,1997,09,63.0,Y
IDCJAC0001,024001,1997,10,37.4,Y
IDCJAC0001,024001,1997,11,17.0,Y
IDCJAC0001,024001,1997,12,22.4,Y
IDCJAC0001,024001,1998,01,1.6,Y
IDCJAC0001,024001,1998,02,18.6,Y
IDCJAC0001,024001,1998,03,4.8,Y
IDCJAC0001,024001,1998,04,44.6,Y
IDCJAC0001,024001,1998,05,7.3,Y
IDCJAC0001,024001,1998,06,10.8,Y
IDCJAC0001,024001,1998,07,16.6,Y
IDCJAC0001,024001,1998,08,22.2,Y
IDCJAC0001,024001,1998,09,26.8,Y
IDCJAC0001,024001,1998,10,21.8,Y
IDCJAC0001,024001,1998,11,24.6,Y
IDCJAC0001,024001,1998,12,4.8,Y
IDCJAC0001,024001,1999,01,19.2,Y
IDCJAC0001,024001,1999,02,17.8,Y
IDCJAC0001,024001,1999,03,24.8,Y
IDCJAC0001,024001,1999,04,1.0,Y
IDCJAC0001,024001,1999,05,34.6,Y
IDCJAC0001,024001,1999,06,10.2,Y
IDCJAC0001,024001,1999,07,41.8,Y
IDCJAC0001,024001,1999,08,19.2,Y
IDCJAC0001,024001,1999,09,9.8,Y
IDCJAC0001,024001,1999,10,44.8,Y
IDCJAC0001,024001,1999,11,31.2,Y
IDCJAC0001,024001,1999,12,18.4,Y
IDCJAC0001,024001,2000,01,0.8,Y
IDCJAC0001,024001,2000,02,92.4,Y
IDCJAC0001,024001,2000,03,16.0,Y
IDCJAC0001,024001,2000,04,57.6,Y
IDCJAC0001,024001,2000,05,14.4,Y
IDCJAC0001,024001,2000,06,15.0,Y
IDCJAC0001,024001,2000,07,18.6,Y
IDCJAC0001,024001,2000,08,17.0,Y
IDCJAC0001,024001,2000,09,34.7,Y
IDCJAC0001,024001,2000,10,22.6,Y
IDCJAC0001,024001,2000,11,17.8,Y
IDCJAC0001,024001,2000,12,24.4,Y
IDCJAC0001,024001,2001,01,10.9,Y
IDCJAC0001,024001,2001,02,11.5,Y
IDCJAC0001,024001,2001,03,11.2,Y
IDCJAC0001,024001,2001,04,3.2,Y
IDCJAC0001,024001,2001,05,17.0,Y
IDCJAC0001,024001,2001,06,28.8,Y
IDCJAC0001,024001,2001,07,26.9,Y
IDCJAC0001,024001,2001,08,24.4,Y
IDCJAC0001,024001,2001,09,38.8,Y
IDCJAC0001,024001,2001,10,40.8,Y
IDCJAC0001,024001,2001,11,15.8,Y
IDCJAC0001,024001,2001,12,2.8,Y
IDCJAC0001,024001,2002,01,9.8,Y
IDCJAC0001,024001,2002,02,0.0,Y
IDCJAC0001,024001,2002,03,2.6,Y
IDCJAC0001,024001,2002,04,6.8,Y
IDCJAC0001,024001,2002,05,17.8,Y
IDCJAC0001,024001,2002,06,16.0,Y
IDCJAC0001,024001,2002,07,8.0,Y
IDCJAC0001,024001,2002,08,7.2,Y
IDCJAC0001,024001,2002,09,16.0,Y
IDCJAC0001,024001,2002,10,1.6,Y
IDCJAC0001,024001,2002,11,14.8,Y
IDCJAC0001,024001,2002,12,14.6,Y
IDCJAC0001,024001,2003,01,4.8,Y
IDCJAC0001,024001,2003,02,29.0,Y
IDCJAC0001,024001,2003,03,0.0,Y
IDCJAC0001,024001,2003,04,12.6,Y
IDCJAC0001,024001,2003,05,34.4,Y
IDCJAC0001,024001,2003,06,34.8,Y
IDCJAC0001,024001,2003,07,11.4,Y
IDCJAC0001,024001,2003,08,45.0,Y
IDCJAC0001,024001,2003,09,15.6,Y
IDCJAC0001,024001,2003,10,34.0,Y
IDCJAC0001,024001,2003,11,15.4,Y
IDCJAC0001,024001,2003,12,22.0,Y
IDCJAC0001,024001,2004,01,4.0,Y
IDCJAC0001,024001,2004,02,1.2,Y
IDCJAC0001,024001,2004,03,4.0,Y
IDCJAC0001,024001,2004,04,3.8,Y
IDCJAC0001,024001,2004,05,10.3,Y
IDCJAC0001,024001,2004,06,45.6,Y
IDCJAC0001,024001,2004,07,17.3,Y
IDCJAC0001,024001,2004,08,52.1,Y
IDCJAC0001,024001,2004,09,9.5,Y
IDCJAC0001,024001,2004,10,4.6,Y
IDCJAC0001,024001,2004,11,21.6,Y
IDCJAC0001,024001,2004,12,74.4,Y
IDCJAC0001,024001,2005,01,20.6,Y
IDCJAC0001,024001,2005,02,10.2,Y
IDCJAC0001,024001,2005,03,8.4,Y
IDCJAC0001,024001,2005,04,9.4,Y
IDCJAC0001,024001,2005,05,1.2,Y
IDCJAC0001,024001,2005,06,54.2,Y
IDCJAC0001,024001,2005,07,29.6,Y
IDCJAC0001,024001,2005,08,23.8,Y
IDCJAC0001,024001,2005,09,41.0,Y
IDCJAC0001,024001,2005,10,62.0,Y
IDCJAC0001,024001,2005,11,30.2,Y
IDCJAC0001,024001,2005,12,16.4,Y
IDCJAC0001,024001,2006,01,6.6,Y
IDCJAC0001,024001,2006,02,11.2,Y
IDCJAC0001,024001,2006,03,29.8,Y
IDCJAC0001,024001,2006,04,46.2,Y
IDCJAC0001,024001,2006,05,10.0,Y
IDCJAC0001,024001,2006,06,5.4,Y
IDCJAC0001,024001,2006,07,30.6,Y
IDCJAC0001,024001,2006,08,5.0,Y
IDCJAC0001,024001,2006,09,8.0,Y
IDCJAC0001,024001,2006,10,0.6,Y
IDCJAC0001,024001,2006,11,8.4,Y
IDCJAC0001,024001,2006,12,14.0,Y
IDCJAC0001,024001,2007,01,61.2,Y
IDCJAC0001,024001,2007,02,0.4,Y
IDCJAC0001,024001,2007,03,25.0,Y
IDCJAC0001,024001,2007,04,38.4,Y
IDCJAC0001,024001,2007,05,25.2,Y
IDCJAC0001,024001,2007,06,5.0,Y
IDCJAC0001,024001,2007,07,20.8,Y
IDCJAC0001,024001,2007,08,1.2,Y
IDCJAC0001,024001,2007,09,8.2,Y
IDCJAC0001,024001,2007,11,10.6,N
IDCJAC0001,024001,2008,05,37.0,Y
IDCJAC0001,024001,2008,06,20.4,Y
IDCJAC0001,024001,2008,07,20.2,Y
IDCJAC0001,024001,2008,08,33.6,Y
IDCJAC0001,024001,2008,09,6.2,Y
IDCJAC0001,024001,2008,10,3.0,Y
IDCJAC0001,024001,2008,11,25.0,Y
IDCJAC0001,024001,2008,12,29.8,Y
IDCJAC0001,024001,2009,01,0.0,Y
IDCJAC0001,024001,2009,02,0.0,Y
IDCJAC0001,024001,2009,03,3.6,Y
IDCJAC0001,024001,2009,04,24.2,Y
IDCJAC0001,024001,2009,05,4.0,Y
IDCJAC0001,024001,2009,06,28.9,Y
IDCJAC0001,024001,2009,07,26.0,Y
IDCJAC0001,024001,2009,08,16.2,Y
IDCJAC0001,024001,2009,09,48.2,Y
IDCJAC0001,024001,2009,10,15.4,Y
IDCJAC0001,024001,2009,11,60.0,Y
IDCJAC0001,024001,2009,12,14.0,Y
IDCJAC0001,024001,2010,01,10.0,Y
IDCJAC0001,024001,2010,02,33.4,Y
IDCJAC0001,024001,2010,05,40.6,Y
IDCJAC0001,024001,2010,06,4.0,Y
IDCJAC0001,024001,2010,07,25.8,Y
IDCJAC0001,024001,2010,08,30.4,Y
IDCJAC0001,024001,2010,10,63.3,Y
IDCJAC0001,024001,2010,11,34.8,Y
IDCJAC0001,024001,2010,12,122.4,Y
IDCJAC0001,024001,2011,01,77.8,Y
IDCJAC0001,024001,2011,02,66.9,Y
IDCJAC0001,024001,2011,03,32.6,Y
IDCJAC0001,024001,2011,04,8.2,Y
IDCJAC0001,024001,2011,05,11.0,Y
IDCJAC0001,024001,2011,06,8.0,Y
IDCJAC0001,024001,2011,07,16.0,Y
IDCJAC0001,024001,2011,08,19.8,Y
IDCJAC0001,024001,2011,09,0.0,Y
IDCJAC0001,024001,2011,11,84.1,Y
IDCJAC0001,024001,2011,12,44.6,Y
IDCJAC0001,024001,2012,01,12.0,Y
IDCJAC0001,024001,2012,02,6.0,Y
IDCJAC0001,024001,2012,03,59.3,Y
IDCJAC0001,024001,2012,05,15.0,Y
IDCJAC0001,024001,2012,07,38.0,Y
IDCJAC0001,024001,2012,08,14.0,Y
IDCJAC0001,024001,2012,10,6.6,Y
IDCJAC0001,024001,2012,11,6.6,Y
IDCJAC0001,024001,2013,01,1.6,Y
IDCJAC0001,024001,2013,02,17.8,Y
IDCJAC0001,024001,2013,04,20.4,Y
IDCJAC0001,024001,2013,05,38.8,Y
IDCJAC0001,024001,2013,06,55.8,Y
IDCJAC0001,024001,2013,07,21.4,Y
IDCJAC0001,024001,2013,09,31.4,Y
IDCJAC0001,024001,2013,11,4.8,Y
IDCJAC0001,024001,2013,12,21.6,Y
IDCJAC0001,024001,2014,02,86.2,Y
