Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,024003,1966,07,26.0,Y
IDCJAC0001,024003,1966,08,9.6,Y
IDCJAC0001,024003,1966,09,6.2,Y
IDCJAC0001,024003,1966,10,30.7,Y
IDCJAC0001,024003,1966,11,8.4,Y
IDCJAC0001,024003,1966,12,76.6,Y
IDCJAC0001,024003,1967,01,8.0,Y
IDCJAC0001,024003,1967,02,61.0,Y
IDCJAC0001,024003,1967,03,2.5,Y
IDCJAC0001,024003,1967,04,0.0,Y
IDCJAC0001,024003,1967,05,8.6,Y
IDCJAC0001,024003,1967,06,8.2,Y
IDCJAC0001,024003,1967,07,17.1,Y
IDCJAC0001,024003,1967,08,22.4,Y
IDCJAC0001,024003,1967,09,5.4,Y
IDCJAC0001,024003,1967,10,1.8,Y
IDCJAC0001,024003,1967,11,0.0,Y
IDCJAC0001,024003,1967,12,2.3,Y
IDCJAC0001,024003,1968,01,24.6,Y
IDCJAC0001,024003,1968,02,5.1,Y
IDCJAC0001,024003,1968,03,11.1,Y
IDCJAC0001,024003,1968,04,25.9,Y
IDCJAC0001,024003,1968,05,26.2,Y
IDCJAC0001,024003,1968,06,37.3,Y
IDCJAC0001,024003,1968,07,25.0,Y
IDCJAC0001,024003,1968,08,39.0,Y
IDCJAC0001,024003,1968,09,7.0,Y
IDCJAC0001,024003,1968,10,17.5,Y
IDCJAC0001,024003,1968,11,10.9,Y
IDCJAC0001,024003,1968,12,39.4,Y
IDCJAC0001,024003,1969,01,1.6,Y
IDCJAC0001,024003,1969,02,58.1,Y
IDCJAC0001,024003,1969,03,85.9,Y
IDCJAC0001,024003,1969,04,4.9,Y
IDCJAC0001,024003,1969,05,42.2,Y
IDCJAC0001,024003,1969,06,10.1,Y
IDCJAC0001,024003,1969,07,39.6,Y
IDCJAC0001,024003,1969,08,6.0,Y
IDCJAC0001,024003,1969,09,32.6,Y
IDCJAC0001,024003,1969,10,2.8,Y
IDCJAC0001,024003,1969,11,5.9,Y
IDCJAC0001,024003,1969,12,3.8,Y
IDCJAC0001,024003,1970,01,11.7,Y
IDCJAC0001,024003,1970,02,0.0,Y
IDCJAC0001,024003,1970,03,9.5,Y
IDCJAC0001,024003,1970,04,55.7,Y
IDCJAC0001,024003,1970,05,10.4,Y
IDCJAC0001,024003,1970,06,7.8,Y
IDCJAC0001,024003,1970,07,1.8,Y
IDCJAC0001,024003,1970,08,22.7,Y
IDCJAC0001,024003,1970,09,45.1,Y
IDCJAC0001,024003,1970,10,12.2,Y
IDCJAC0001,024003,1970,11,46.4,Y
IDCJAC0001,024003,1970,12,14.5,Y
IDCJAC0001,024003,1971,01,3.0,Y
IDCJAC0001,024003,1971,02,4.6,Y
IDCJAC0001,024003,1971,03,8.7,Y
IDCJAC0001,024003,1971,04,47.8,Y
IDCJAC0001,024003,1971,05,33.8,Y
IDCJAC0001,024003,1971,06,30.3,Y
IDCJAC0001,024003,1971,07,14.7,Y
IDCJAC0001,024003,1971,08,24.3,Y
IDCJAC0001,024003,1971,09,18.8,Y
IDCJAC0001,024003,1971,10,0.8,Y
IDCJAC0001,024003,1971,11,11.1,Y
IDCJAC0001,024003,1971,12,6.7,Y
IDCJAC0001,024003,1972,01,25.0,Y
IDCJAC0001,024003,1972,02,32.1,Y
IDCJAC0001,024003,1972,03,0.0,Y
IDCJAC0001,024003,1972,04,17.0,Y
IDCJAC0001,024003,1972,05,17.3,Y
IDCJAC0001,024003,1972,06,7.0,Y
IDCJAC0001,024003,1972,07,9.7,Y
IDCJAC0001,024003,1972,08,24.9,Y
IDCJAC0001,024003,1972,09,2.6,Y
IDCJAC0001,024003,1972,10,15.7,Y
IDCJAC0001,024003,1972,11,4.6,Y
IDCJAC0001,024003,1972,12,5.1,Y
IDCJAC0001,024003,1973,01,30.0,Y
IDCJAC0001,024003,1973,02,71.7,Y
IDCJAC0001,024003,1973,03,19.2,Y
IDCJAC0001,024003,1973,04,17.2,Y
IDCJAC0001,024003,1973,05,12.4,Y
IDCJAC0001,024003,1973,06,53.7,Y
IDCJAC0001,024003,1973,07,41.2,Y
IDCJAC0001,024003,1973,08,49.2,Y
IDCJAC0001,024003,1973,09,19.0,Y
IDCJAC0001,024003,1973,10,106.7,Y
IDCJAC0001,024003,1973,11,78.2,Y
IDCJAC0001,024003,1973,12,13.0,Y
IDCJAC0001,024003,1974,01,100.0,Y
IDCJAC0001,024003,1974,02,29.6,Y
IDCJAC0001,024003,1974,03,36.4,Y
IDCJAC0001,024003,1974,04,138.5,Y
IDCJAC0001,024003,1974,05,53.4,Y
IDCJAC0001,024003,1974,06,13.9,Y
IDCJAC0001,024003,1974,07,40.8,Y
IDCJAC0001,024003,1974,08,22.8,Y
IDCJAC0001,024003,1974,09,54.9,Y
IDCJAC0001,024003,1974,10,48.2,Y
IDCJAC0001,024003,1974,11,4.0,Y
IDCJAC0001,024003,1974,12,0.0,Y
IDCJAC0001,024003,1975,01,1.8,Y
IDCJAC0001,024003,1975,02,3.4,Y
IDCJAC0001,024003,1975,03,10.4,Y
IDCJAC0001,024003,1975,04,7.6,Y
IDCJAC0001,024003,1975,05,7.6,Y
IDCJAC0001,024003,1975,06,0.8,Y
IDCJAC0001,024003,1975,07,29.4,Y
IDCJAC0001,024003,1975,08,22.3,Y
IDCJAC0001,024003,1975,09,63.0,Y
IDCJAC0001,024003,1975,10,73.4,Y
IDCJAC0001,024003,1975,11,13.2,Y
IDCJAC0001,024003,1975,12,40.2,Y
IDCJAC0001,024003,1976,01,10.0,Y
IDCJAC0001,024003,1976,02,22.2,Y
IDCJAC0001,024003,1976,03,6.4,Y
IDCJAC0001,024003,1976,04,17.8,Y
IDCJAC0001,024003,1976,05,7.6,Y
IDCJAC0001,024003,1976,06,6.6,Y
IDCJAC0001,024003,1976,07,10.0,Y
IDCJAC0001,024003,1976,08,6.9,Y
IDCJAC0001,024003,1976,09,19.8,Y
IDCJAC0001,024003,1976,10,109.6,Y
IDCJAC0001,024003,1976,11,18.0,Y
IDCJAC0001,024003,1976,12,7.0,Y
IDCJAC0001,024003,1977,01,14.2,Y
IDCJAC0001,024003,1977,02,4.8,Y
IDCJAC0001,024003,1977,03,2.0,Y
IDCJAC0001,024003,1977,04,5.3,Y
IDCJAC0001,024003,1977,05,19.6,Y
IDCJAC0001,024003,1977,06,17.0,Y
IDCJAC0001,024003,1977,07,9.8,Y
IDCJAC0001,024003,1977,08,6.0,Y
IDCJAC0001,024003,1977,09,19.0,Y
IDCJAC0001,024003,1977,10,14.2,Y
IDCJAC0001,024003,1977,11,33.1,Y
IDCJAC0001,024003,1977,12,2.4,Y
IDCJAC0001,024003,1978,01,2.0,Y
IDCJAC0001,024003,1978,02,0.2,Y
IDCJAC0001,024003,1978,03,20.8,Y
IDCJAC0001,024003,1978,04,6.7,Y
IDCJAC0001,024003,1978,05,11.6,Y
IDCJAC0001,024003,1978,06,31.3,Y
IDCJAC0001,024003,1978,07,46.7,Y
IDCJAC0001,024003,1978,08,25.6,Y
IDCJAC0001,024003,1978,09,27.3,Y
IDCJAC0001,024003,1978,10,19.0,Y
IDCJAC0001,024003,1978,11,40.8,Y
IDCJAC0001,024003,1978,12,7.0,Y
IDCJAC0001,024003,1979,01,49.8,Y
IDCJAC0001,024003,1979,02,56.3,Y
IDCJAC0001,024003,1979,03,4.3,Y
IDCJAC0001,024003,1979,04,14.5,Y
IDCJAC0001,024003,1979,05,50.0,Y
IDCJAC0001,024003,1979,06,6.5,Y
IDCJAC0001,024003,1979,07,6.6,Y
IDCJAC0001,024003,1979,08,19.7,Y
IDCJAC0001,024003,1979,09,53.7,Y
IDCJAC0001,024003,1979,10,57.7,Y
IDCJAC0001,024003,1979,11,59.7,Y
IDCJAC0001,024003,1979,12,9.1,Y
IDCJAC0001,024003,1980,01,19.7,Y
IDCJAC0001,024003,1980,02,0.0,Y
IDCJAC0001,024003,1980,03,2.2,Y
IDCJAC0001,024003,1980,04,48.8,Y
IDCJAC0001,024003,1980,05,20.1,Y
IDCJAC0001,024003,1980,06,32.9,Y
IDCJAC0001,024003,1980,07,29.1,Y
IDCJAC0001,024003,1980,08,8.7,Y
IDCJAC0001,024003,1980,09,4.3,Y
IDCJAC0001,024003,1980,10,64.0,Y
IDCJAC0001,024003,1980,11,1.5,Y
IDCJAC0001,024003,1980,12,14.9,Y
IDCJAC0001,024003,1981,01,22.9,Y
IDCJAC0001,024003,1981,02,8.2,Y
IDCJAC0001,024003,1981,03,0.8,Y
IDCJAC0001,024003,1981,04,0.4,Y
IDCJAC0001,024003,1981,05,44.1,Y
IDCJAC0001,024003,1981,06,38.1,Y
IDCJAC0001,024003,1981,07,53.9,Y
IDCJAC0001,024003,1981,08,20.8,Y
IDCJAC0001,024003,1981,09,18.2,Y
IDCJAC0001,024003,1981,10,19.2,Y
IDCJAC0001,024003,1981,11,26.7,Y
IDCJAC0001,024003,1981,12,9.5,Y
IDCJAC0001,024003,1982,01,8.4,Y
IDCJAC0001,024003,1982,02,5.4,Y
IDCJAC0001,024003,1982,03,20.8,Y
IDCJAC0001,024003,1982,04,13.0,Y
IDCJAC0001,024003,1982,05,9.1,Y
IDCJAC0001,024003,1982,06,17.0,Y
IDCJAC0001,024003,1982,07,3.8,Y
IDCJAC0001,024003,1982,08,7.1,Y
IDCJAC0001,024003,1982,09,8.6,Y
IDCJAC0001,024003,1982,10,4.7,Y
IDCJAC0001,024003,1982,11,0.0,Y
IDCJAC0001,024003,1982,12,0.4,Y
IDCJAC0001,024003,1983,01,0.0,Y
IDCJAC0001,024003,1983,02,0.2,Y
IDCJAC0001,024003,1983,03,30.0,Y
IDCJAC0001,024003,1983,04,11.2,Y
IDCJAC0001,024003,1983,05,11.6,Y
IDCJAC0001,024003,1983,06,4.0,Y
IDCJAC0001,024003,1983,07,40.2,Y
IDCJAC0001,024003,1983,08,34.8,Y
IDCJAC0001,024003,1983,09,29.7,Y
IDCJAC0001,024003,1983,10,40.6,Y
IDCJAC0001,024003,1983,11,18.6,Y
IDCJAC0001,024003,1983,12,47.6,Y
IDCJAC0001,024003,1984,01,36.3,Y
IDCJAC0001,024003,1984,02,0.6,Y
IDCJAC0001,024003,1984,03,11.9,Y
IDCJAC0001,024003,1984,04,15.1,Y
IDCJAC0001,024003,1984,05,4.7,Y
IDCJAC0001,024003,1984,06,4.5,Y
IDCJAC0001,024003,1984,07,53.0,Y
IDCJAC0001,024003,1984,08,47.2,Y
IDCJAC0001,024003,1984,09,26.2,Y
IDCJAC0001,024003,1984,10,16.5,Y
IDCJAC0001,024003,1984,11,10.1,Y
IDCJAC0001,024003,1984,12,3.0,Y
IDCJAC0001,024003,1985,01,12.7,Y
IDCJAC0001,024003,1985,02,0.0,Y
IDCJAC0001,024003,1985,03,0.4,Y
IDCJAC0001,024003,1985,04,22.1,Y
IDCJAC0001,024003,1985,05,27.5,Y
IDCJAC0001,024003,1985,06,12.1,Y
IDCJAC0001,024003,1985,07,5.0,Y
IDCJAC0001,024003,1985,08,78.9,Y
IDCJAC0001,024003,1985,09,11.6,Y
IDCJAC0001,024003,1985,10,38.9,Y
IDCJAC0001,024003,1985,11,8.9,Y
IDCJAC0001,024003,1985,12,18.9,Y
IDCJAC0001,024003,1986,01,0.0,Y
IDCJAC0001,024003,1986,02,11.2,Y
IDCJAC0001,024003,1986,03,0.7,Y
IDCJAC0001,024003,1986,04,6.3,Y
IDCJAC0001,024003,1986,05,20.2,Y
IDCJAC0001,024003,1986,06,11.3,Y
IDCJAC0001,024003,1986,07,44.3,Y
IDCJAC0001,024003,1986,08,57.5,Y
IDCJAC0001,024003,1986,09,16.8,Y
IDCJAC0001,024003,1986,10,57.5,Y
IDCJAC0001,024003,1986,11,26.6,Y
IDCJAC0001,024003,1986,12,28.5,Y
IDCJAC0001,024003,1987,01,17.6,Y
IDCJAC0001,024003,1987,02,10.3,Y
IDCJAC0001,024003,1987,03,28.9,Y
IDCJAC0001,024003,1987,04,8.8,Y
IDCJAC0001,024003,1987,05,20.7,Y
IDCJAC0001,024003,1987,06,35.6,Y
IDCJAC0001,024003,1987,07,40.7,Y
IDCJAC0001,024003,1987,08,39.7,Y
IDCJAC0001,024003,1987,09,12.8,Y
IDCJAC0001,024003,1987,10,10.8,Y
IDCJAC0001,024003,1987,11,4.0,Y
IDCJAC0001,024003,1987,12,30.3,Y
IDCJAC0001,024003,1988,01,10.6,Y
IDCJAC0001,024003,1988,02,11.6,Y
IDCJAC0001,024003,1988,03,6.6,Y
IDCJAC0001,024003,1988,04,14.6,Y
IDCJAC0001,024003,1988,05,41.6,Y
IDCJAC0001,024003,1988,06,59.5,Y
IDCJAC0001,024003,1988,07,27.4,Y
IDCJAC0001,024003,1988,08,10.0,Y
IDCJAC0001,024003,1988,09,22.9,Y
IDCJAC0001,024003,1988,10,13.8,Y
IDCJAC0001,024003,1988,11,45.8,Y
IDCJAC0001,024003,1988,12,13.4,Y
IDCJAC0001,024003,1989,01,0.8,Y
IDCJAC0001,024003,1989,02,1.0,Y
IDCJAC0001,024003,1989,03,70.1,Y
IDCJAC0001,024003,1989,04,1.4,Y
IDCJAC0001,024003,1989,05,26.4,Y
IDCJAC0001,024003,1989,06,23.5,Y
IDCJAC0001,024003,1989,07,42.6,Y
IDCJAC0001,024003,1989,08,24.8,Y
IDCJAC0001,024003,1989,09,13.6,Y
IDCJAC0001,024003,1989,10,2.0,Y
IDCJAC0001,024003,1989,11,5.2,Y
IDCJAC0001,024003,1989,12,7.4,Y
IDCJAC0001,024003,1990,01,9.4,Y
IDCJAC0001,024003,1990,02,5.0,Y
IDCJAC0001,024003,1990,03,5.0,Y
IDCJAC0001,024003,1990,04,17.4,Y
IDCJAC0001,024003,1990,05,29.8,Y
IDCJAC0001,024003,1990,06,24.5,Y
IDCJAC0001,024003,1990,07,33.1,Y
IDCJAC0001,024003,1990,08,36.6,Y
IDCJAC0001,024003,1990,09,16.7,Y
IDCJAC0001,024003,1990,10,6.6,Y
IDCJAC0001,024003,1990,11,1.8,Y
IDCJAC0001,024003,1990,12,9.4,Y
IDCJAC0001,024003,1991,01,43.0,Y
IDCJAC0001,024003,1991,02,0.0,Y
IDCJAC0001,024003,1991,03,5.4,Y
IDCJAC0001,024003,1991,04,19.2,Y
IDCJAC0001,024003,1991,05,0.4,Y
IDCJAC0001,024003,1991,06,44.9,Y
IDCJAC0001,024003,1991,07,40.3,Y
IDCJAC0001,024003,1991,08,14.2,Y
IDCJAC0001,024003,1991,09,7.2,Y
IDCJAC0001,024003,1991,10,0.0,Y
IDCJAC0001,024003,1991,11,15.5,Y
IDCJAC0001,024003,1991,12,1.2,Y
IDCJAC0001,024003,1992,01,3.8,Y
IDCJAC0001,024003,1992,02,4.0,Y
IDCJAC0001,024003,1992,03,6.0,Y
IDCJAC0001,024003,1992,04,18.4,Y
IDCJAC0001,024003,1992,05,53.4,Y
IDCJAC0001,024003,1992,06,17.0,Y
IDCJAC0001,024003,1992,07,5.0,Y
IDCJAC0001,024003,1992,08,31.4,Y
IDCJAC0001,024003,1992,09,71.6,Y
IDCJAC0001,024003,1992,10,45.6,Y
IDCJAC0001,024003,1992,11,53.0,Y
IDCJAC0001,024003,1992,12,88.4,Y
IDCJAC0001,024003,1993,01,46.8,Y
IDCJAC0001,024003,1993,02,3.6,Y
IDCJAC0001,024003,1993,03,8.0,Y
IDCJAC0001,024003,1993,04,0.4,Y
IDCJAC0001,024003,1993,05,13.7,Y
IDCJAC0001,024003,1993,06,9.4,Y
IDCJAC0001,024003,1993,07,50.0,Y
IDCJAC0001,024003,1993,08,13.4,Y
IDCJAC0001,024003,1993,09,71.3,Y
IDCJAC0001,024003,1993,10,67.0,Y
IDCJAC0001,024003,1993,11,28.2,Y
IDCJAC0001,024003,1993,12,42.1,Y
IDCJAC0001,024003,1994,01,0.4,Y
IDCJAC0001,024003,1994,02,37.4,Y
IDCJAC0001,024003,1994,03,0.0,Y
IDCJAC0001,024003,1994,04,2.6,Y
IDCJAC0001,024003,1994,05,3.4,Y
IDCJAC0001,024003,1994,06,39.0,Y
IDCJAC0001,024003,1994,07,13.8,Y
IDCJAC0001,024003,1994,08,1.3,Y
IDCJAC0001,024003,1994,09,19.2,Y
IDCJAC0001,024003,1994,10,5.2,Y
IDCJAC0001,024003,1994,11,12.5,Y
IDCJAC0001,024003,1994,12,4.1,Y
IDCJAC0001,024003,1995,01,21.2,Y
IDCJAC0001,024003,1995,02,21.2,Y
IDCJAC0001,024003,1995,03,1.2,Y
IDCJAC0001,024003,1995,04,24.6,Y
IDCJAC0001,024003,1995,05,37.8,Y
IDCJAC0001,024003,1995,06,33.8,Y
IDCJAC0001,024003,1995,07,36.8,Y
IDCJAC0001,024003,1995,08,10.6,Y
IDCJAC0001,024003,1995,09,25.8,Y
IDCJAC0001,024003,1995,10,80.0,Y
IDCJAC0001,024003,1995,11,5.8,Y
IDCJAC0001,024003,1995,12,4.8,Y
IDCJAC0001,024003,1996,01,21.8,Y
IDCJAC0001,024003,1996,02,25.6,Y
IDCJAC0001,024003,1996,03,13.0,Y
IDCJAC0001,024003,1996,04,7.0,Y
IDCJAC0001,024003,1996,05,2.0,Y
IDCJAC0001,024003,1996,06,33.2,Y
IDCJAC0001,024003,1996,07,36.7,Y
IDCJAC0001,024003,1996,08,33.2,Y
IDCJAC0001,024003,1996,09,23.8,Y
IDCJAC0001,024003,1996,10,23.6,Y
IDCJAC0001,024003,1996,11,12.8,Y
IDCJAC0001,024003,1996,12,3.0,Y
IDCJAC0001,024003,1997,01,24.8,Y
IDCJAC0001,024003,1997,02,38.0,Y
IDCJAC0001,024003,1997,03,0.0,Y
IDCJAC0001,024003,1997,04,0.2,Y
IDCJAC0001,024003,1997,05,18.8,Y
IDCJAC0001,024003,1997,06,9.9,Y
IDCJAC0001,024003,1997,07,6.8,Y
IDCJAC0001,024003,1997,08,28.1,Y
IDCJAC0001,024003,1997,09,57.6,Y
IDCJAC0001,024003,1997,10,21.0,Y
IDCJAC0001,024003,1997,11,16.0,Y
IDCJAC0001,024003,1997,12,22.0,Y
IDCJAC0001,024003,1998,01,3.2,Y
IDCJAC0001,024003,1998,02,32.1,Y
IDCJAC0001,024003,1998,03,4.2,Y
IDCJAC0001,024003,1998,04,31.9,Y
IDCJAC0001,024003,1998,05,4.5,Y
IDCJAC0001,024003,1998,06,17.3,Y
IDCJAC0001,024003,1998,07,34.0,Y
IDCJAC0001,024003,1998,08,28.0,Y
IDCJAC0001,024003,1998,09,31.9,Y
IDCJAC0001,024003,1998,10,22.0,Y
IDCJAC0001,024003,1998,11,16.9,Y
IDCJAC0001,024003,1998,12,3.8,Y
IDCJAC0001,024003,1999,01,5.4,Y
IDCJAC0001,024003,1999,02,12.6,Y
IDCJAC0001,024003,1999,03,16.6,Y
IDCJAC0001,024003,1999,04,3.5,Y
IDCJAC0001,024003,1999,05,28.3,Y
IDCJAC0001,024003,1999,06,27.5,Y
IDCJAC0001,024003,1999,07,15.8,Y
IDCJAC0001,024003,1999,08,29.2,Y
IDCJAC0001,024003,1999,09,3.8,Y
IDCJAC0001,024003,1999,10,41.5,Y
IDCJAC0001,024003,1999,11,35.7,Y
IDCJAC0001,024003,1999,12,58.6,Y
IDCJAC0001,024003,2000,01,1.6,Y
IDCJAC0001,024003,2000,02,100.2,Y
IDCJAC0001,024003,2000,03,13.7,Y
IDCJAC0001,024003,2000,04,53.4,Y
IDCJAC0001,024003,2000,05,15.5,Y
IDCJAC0001,024003,2000,06,11.8,Y
IDCJAC0001,024003,2000,07,21.2,Y
IDCJAC0001,024003,2000,08,19.0,Y
IDCJAC0001,024003,2000,09,41.2,Y
IDCJAC0001,024003,2000,10,20.0,Y
IDCJAC0001,024003,2000,11,20.4,Y
IDCJAC0001,024003,2000,12,19.4,Y
IDCJAC0001,024003,2001,01,33.6,Y
IDCJAC0001,024003,2001,02,27.4,Y
IDCJAC0001,024003,2001,03,11.2,Y
IDCJAC0001,024003,2001,04,7.0,Y
IDCJAC0001,024003,2001,05,14.8,Y
IDCJAC0001,024003,2001,06,36.0,Y
IDCJAC0001,024003,2001,07,21.0,Y
IDCJAC0001,024003,2001,08,19.8,Y
IDCJAC0001,024003,2001,09,34.8,Y
IDCJAC0001,024003,2001,10,42.4,Y
IDCJAC0001,024003,2001,11,9.2,Y
IDCJAC0001,024003,2001,12,2.8,Y
IDCJAC0001,024003,2002,01,1.8,Y
IDCJAC0001,024003,2002,02,0.8,Y
IDCJAC0001,024003,2002,03,2.8,Y
IDCJAC0001,024003,2002,04,6.7,Y
IDCJAC0001,024003,2002,05,13.6,Y
IDCJAC0001,024003,2002,06,20.9,Y
IDCJAC0001,024003,2002,07,9.4,Y
IDCJAC0001,024003,2002,08,7.8,Y
IDCJAC0001,024003,2002,09,12.1,Y
IDCJAC0001,024003,2002,10,4.6,Y
IDCJAC0001,024003,2002,11,13.0,Y
IDCJAC0001,024003,2002,12,8.0,Y
IDCJAC0001,024003,2003,01,2.6,Y
IDCJAC0001,024003,2003,02,23.5,Y
IDCJAC0001,024003,2003,03,0.0,Y
IDCJAC0001,024003,2003,04,8.9,Y
IDCJAC0001,024003,2003,05,25.8,Y
IDCJAC0001,024003,2003,06,29.8,Y
IDCJAC0001,024003,2003,07,8.0,Y
IDCJAC0001,024003,2003,08,44.9,Y
IDCJAC0001,024003,2003,09,11.8,Y
IDCJAC0001,024003,2003,10,19.8,Y
IDCJAC0001,024003,2003,11,9.6,Y
IDCJAC0001,024003,2003,12,29.0,Y
IDCJAC0001,024003,2004,01,3.8,Y
IDCJAC0001,024003,2004,02,2.6,Y
IDCJAC0001,024003,2004,03,3.6,Y
IDCJAC0001,024003,2004,04,0.4,Y
IDCJAC0001,024003,2004,05,8.0,Y
IDCJAC0001,024003,2004,06,46.2,Y
IDCJAC0001,024003,2004,07,17.2,Y
IDCJAC0001,024003,2004,08,37.8,Y
IDCJAC0001,024003,2004,09,15.4,Y
IDCJAC0001,024003,2004,10,1.2,Y
IDCJAC0001,024003,2004,11,28.4,Y
IDCJAC0001,024003,2004,12,49.0,Y
IDCJAC0001,024003,2005,01,13.4,Y
IDCJAC0001,024003,2005,02,4.6,Y
IDCJAC0001,024003,2005,03,4.6,Y
IDCJAC0001,024003,2005,04,4.8,Y
IDCJAC0001,024003,2005,05,0.4,Y
IDCJAC0001,024003,2005,06,64.0,Y
IDCJAC0001,024003,2005,07,35.2,Y
IDCJAC0001,024003,2005,08,22.8,Y
IDCJAC0001,024003,2005,09,40.4,Y
IDCJAC0001,024003,2005,10,66.0,Y
IDCJAC0001,024003,2005,11,24.8,Y
IDCJAC0001,024003,2005,12,10.4,Y
IDCJAC0001,024003,2006,01,2.8,Y
IDCJAC0001,024003,2006,02,7.2,Y
IDCJAC0001,024003,2006,03,21.2,Y
IDCJAC0001,024003,2006,04,34.4,Y
IDCJAC0001,024003,2006,05,13.2,Y
IDCJAC0001,024003,2006,06,5.2,Y
IDCJAC0001,024003,2006,07,47.4,Y
IDCJAC0001,024003,2006,08,3.0,Y
IDCJAC0001,024003,2006,09,7.0,Y
IDCJAC0001,024003,2006,10,0.0,Y
IDCJAC0001,024003,2006,11,8.4,Y
IDCJAC0001,024003,2006,12,8.6,Y
IDCJAC0001,024003,2007,01,39.4,Y
IDCJAC0001,024003,2007,02,7.0,Y
IDCJAC0001,024003,2007,03,24.4,Y
IDCJAC0001,024003,2007,04,41.8,Y
IDCJAC0001,024003,2007,05,18.4,Y
IDCJAC0001,024003,2007,06,6.8,Y
IDCJAC0001,024003,2007,07,28.4,Y
IDCJAC0001,024003,2007,08,2.2,Y
IDCJAC0001,024003,2007,09,6.0,Y
IDCJAC0001,024003,2007,10,11.8,Y
IDCJAC0001,024003,2007,11,29.2,Y
IDCJAC0001,024003,2007,12,23.2,Y
IDCJAC0001,024003,2008,01,27.2,Y
IDCJAC0001,024003,2008,02,0.0,Y
IDCJAC0001,024003,2008,03,0.8,Y
IDCJAC0001,024003,2008,04,10.8,Y
IDCJAC0001,024003,2008,05,42.6,Y
IDCJAC0001,024003,2008,06,19.4,Y
IDCJAC0001,024003,2008,07,15.4,Y
IDCJAC0001,024003,2008,08,32.6,Y
IDCJAC0001,024003,2008,09,4.0,Y
IDCJAC0001,024003,2008,10,3.4,Y
IDCJAC0001,024003,2008,11,33.4,Y
IDCJAC0001,024003,2008,12,27.6,Y
IDCJAC0001,024003,2009,01,0.0,Y
IDCJAC0001,024003,2009,02,0.0,Y
IDCJAC0001,024003,2009,03,2.4,Y
IDCJAC0001,024003,2009,04,33.2,Y
IDCJAC0001,024003,2009,05,9.4,Y
IDCJAC0001,024003,2009,06,29.6,Y
IDCJAC0001,024003,2009,07,22.0,Y
IDCJAC0001,024003,2009,08,15.0,Y
IDCJAC0001,024003,2009,09,33.7,Y
IDCJAC0001,024003,2009,10,13.0,Y
IDCJAC0001,024003,2009,11,51.2,Y
IDCJAC0001,024003,2009,12,18.0,Y
IDCJAC0001,024003,2010,01,3.2,Y
IDCJAC0001,024003,2010,02,6.0,Y
IDCJAC0001,024003,2010,03,27.8,Y
IDCJAC0001,024003,2010,04,24.8,Y
IDCJAC0001,024003,2010,05,35.0,Y
IDCJAC0001,024003,2010,06,6.4,Y
IDCJAC0001,024003,2010,07,18.4,Y
IDCJAC0001,024003,2010,08,30.4,Y
IDCJAC0001,024003,2010,09,49.0,Y
IDCJAC0001,024003,2010,10,52.4,Y
IDCJAC0001,024003,2010,11,31.2,Y
IDCJAC0001,024003,2010,12,139.4,Y
IDCJAC0001,024003,2011,01,110.8,Y
IDCJAC0001,024003,2011,02,110.0,Y
IDCJAC0001,024003,2011,03,38.6,Y
IDCJAC0001,024003,2011,04,3.4,Y
IDCJAC0001,024003,2011,05,9.2,Y
IDCJAC0001,024003,2011,06,7.0,Y
IDCJAC0001,024003,2011,07,18.2,Y
IDCJAC0001,024003,2011,08,22.2,Y
IDCJAC0001,024003,2011,09,2.6,Y
IDCJAC0001,024003,2011,10,31.4,Y
IDCJAC0001,024003,2011,11,65.4,Y
IDCJAC0001,024003,2011,12,72.4,Y
IDCJAC0001,024003,2012,01,29.2,Y
IDCJAC0001,024003,2012,02,6.8,Y
IDCJAC0001,024003,2012,03,80.6,Y
IDCJAC0001,024003,2012,04,7.5,Y
IDCJAC0001,024003,2012,05,7.6,Y
IDCJAC0001,024003,2012,06,11.4,Y
IDCJAC0001,024003,2012,07,32.8,Y
IDCJAC0001,024003,2012,08,13.2,Y
IDCJAC0001,024003,2012,09,6.0,Y
IDCJAC0001,024003,2012,10,5.2,Y
IDCJAC0001,024003,2012,11,6.8,Y
IDCJAC0001,024003,2012,12,12.2,Y
IDCJAC0001,024003,2013,01,0.6,Y
IDCJAC0001,024003,2013,02,22.4,Y
IDCJAC0001,024003,2013,03,4.3,Y
IDCJAC0001,024003,2013,04,19.2,Y
IDCJAC0001,024003,2013,05,44.0,Y
IDCJAC0001,024003,2013,06,43.4,Y
IDCJAC0001,024003,2013,07,21.2,Y
IDCJAC0001,024003,2013,08,16.8,Y
IDCJAC0001,024003,2013,09,21.6,Y
IDCJAC0001,024003,2013,10,24.0,Y
IDCJAC0001,024003,2013,11,4.6,Y
IDCJAC0001,024003,2013,12,21.6,Y
IDCJAC0001,024003,2014,01,7.2,N
IDCJAC0001,024003,2014,02,89.4,Y
IDCJAC0001,024003,2014,03,16.2,Y
IDCJAC0001,024003,2014,04,38.0,Y
IDCJAC0001,024003,2014,05,28.4,Y
IDCJAC0001,024003,2014,06,6.8,Y
IDCJAC0001,024003,2014,07,9.0,Y
IDCJAC0001,024003,2014,08,17.6,N
IDCJAC0001,024003,2014,09,28.8,N
IDCJAC0001,024003,2014,10,0.4,N
IDCJAC0001,024003,2014,11,13.4,N
IDCJAC0001,024003,2014,12,8.4,N
